id	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
GSM1539768_treat	0.000244907	0.046101886	0	0.073969069	0.25531032	0	0.01152958	0	0.009731937	0	0.140110988	0	0.23511407	0.031494476	0	0	0	0.017525553	0	0.018667071	0	0.160200143
GSM1539769_treat	0	0.034538865	0	0.113244896	0.163979472	0.089857412	0.012636657	0	0.006425147	0.032068234	0.123796268	0.006698202	0.232015542	0.027304156	0	0	0	0.007927041	0	0.006626425	0	0.142881683
GSM1539770_con	0	0.033962365	0	0.165123821	0.144834233	0	0	0	0.007192638	0	0.164086915	0	0.27588983	0.022896619	0	0	0	0.002977201	0	0.018822792	0	0.164213586
GSM1539771_treat	0	0.039187039	0	0.080383585	0.045170501	0.059023125	0.009557046	0	0.00058758	0.02134274	0.034725392	0.016348297	0.341604794	0.021255371	0	0	0	0.002297725	0.005695348	0	0	0.322821458
GSM1539772_treat	0	0.012769104	0	0.18682705	0.095724778	0	0.002229874	0	0.006831959	0	0.022664269	0.044071602	0.329140223	0.025117236	0	0	0	0.015178463	0	0.002058793	0	0.257386649
GSM1539773_treat	0	0.028190995	0	0.048539342	0.108432998	0.089602538	0.020386536	0	0	0	0.116911202	0	0.315341873	0.013862667	0	0	0	0.007388397	0	0	0	0.251343452
GSM1539774_treat	0	0.030692744	0	0.122134691	0.174513869	0	0.002171858	0	0.02255871	0	0.105824352	0.053119156	0.231583625	0.018891765	0	0	0	0.008675428	0	0.000730541	0	0.229103261
GSM1539775_con	0	0.018639613	0	0.217845241	0.034559895	0.038502743	0	0	0.03952692	0	0.152821523	0.027200693	0.251602581	0.033143559	0	0	0	0.001135889	0	0.002423998	0	0.182597345
GSM1539776_treat	0	0.018375076	0	0.032709133	0.08433124	0.004897101	0.005948262	0	0.022573719	0	0.1114456	0.054072656	0.38539977	0.018526768	0	0	0	0.003768163	0	0.047472288	0	0.210480224
GSM1539777_treat	0	0.031711961	0	0.073762017	0.137768545	0	0	0	0	0	0.154765817	0	0.290561272	0.029603995	0	0	0	0.001635689	0	0.033162031	0	0.247028673
GSM1539778_treat	0	0.027989838	0	0.224851356	0.173669764	0	0.037136403	0	0	0	0.175795442	0.006352094	0.167293654	0.033336314	0	0	0	0	0	0	0	0.153575133
GSM1539779_con	0.004985722	0.014752063	0	0.10388913	0.083633008	0.094562361	0.017845744	0	0	0	0.05291278	0.045398845	0.293992165	0.022894493	0	0	0	0.006873044	0	0.004760685	0	0.253499959
GSM1539780_treat	0	0.03860394	0	0.085372063	0.190091045	0	0.000672611	0	0.051854097	0	0.080239473	0.03193062	0.16253248	0.024800294	0	0	0	0.003624284	0	0.006655918	0	0.323623175
GSM1539781_con	0	0.026104965	0	0.142823584	0.097458358	0.023601723	0.006868532	0	0.017540527	0	0.076412194	0.018775807	0.284225814	0.071681909	0	0	0	0	0	0.006047682	0	0.228458906
GSM1539782_treat	0	0.019930685	0	0.190704251	0.033477786	0	0.002984528	0	0.031035293	0	0.169526111	0	0.315722688	0.025316526	0	0	0	0	0	0.008167277	0	0.203134855
GSM1539783_treat	0	0.036000059	0	0.07488361	0.151157066	0.014528289	0	0	0.072025775	0	0.103903323	0.014069785	0.254414262	0.021152787	0	0	0	0.002342308	0	0.03727063	0	0.218252106
GSM1539784_treat	0	0.038043429	0	0.085159563	0.109080131	0	0.004682438	0	0.041692548	0	0.121316593	0.034071227	0.281131089	0.011343677	0	0	0	0.001443044	0	0.009070396	0	0.262965866
GSM1539785_treat	0	0.022984199	0	0.052615235	0.152746377	0.022425684	0	0	0.018085955	0	0.162643084	0	0.368254165	0.014395981	0	0	0	0.001784166	0	0.020208079	0	0.163857074
GSM1539786_treat	0	0.01627648	0	0.246790374	0.065170678	0	0	0	0	0	0.208390567	0	0.157721855	0.011935836	0	0	0	0.003973904	0	0.014331956	0	0.275408349
GSM1539787_treat	0	0.016166606	0	0.14817639	0.096975489	0	0.011891139	0	0	0	0.263306651	0.036542999	0.205813054	0.020824471	0	0	0	0.002233187	0	0.023251955	0	0.174818059
GSM1539788_treat	0	0.021147479	0	0.236154762	0.14162835	0.071441961	0.008643579	0	0	0.018538192	0.100878909	0.021840075	0.191558043	0.022847394	0	0.003806886	0	0.001318785	0	0.00068105	0	0.159514534
GSM1539789_treat	0.001018836	0.02085624	0	0.152328075	0.167949683	0	0.01208735	0	0.042429181	0	0.097833233	0.034878189	0.216732424	0.038922181	0	0	0	0.007647487	0	0.046212685	0	0.161104434
GSM1539790_treat	0	0.010534684	0	0.154013619	0.122155847	0	0.017579811	0	0.007687987	0	0.221115544	0	0.243932857	0.026907526	0	0	0	0	0	0.004766163	0	0.191305962
GSM1539791_treat	0	0.00146382	0	0.019132778	0.14836366	0.116396494	0.044969918	0	0.004830925	0	0.130095066	0	0.367661473	0.011868268	0	0	0	0.002603866	0.004860072	0	0	0.147753661
GSM1539792_treat	0	0.027534816	0	0.047308413	0.133172284	0	0	0	0.058897798	0	0.087162383	0.0208181	0.361797112	0.060967159	0	0	0	0	0	0	0	0.202341935
GSM1539793_treat	0	0.032869954	0	0.188393565	0.120422187	0.014422996	0	0	0.010499953	0	0.163405439	0	0.241310854	0.046709113	0	0	0	0.01202598	0	0.009712922	0	0.160227036
GSM1539794_treat	0	0.01179499	0	0.173514611	0.081013392	0	0	0	0.016006817	0	0.085161685	0.03927152	0.268930019	0.03063492	0	0	0	0	0	0.034981082	0	0.258690965
GSM1539795_con	0	0.011663383	0	0.092161618	0.184321052	0	0	0	0.083998021	0	0.132177507	0	0.229634013	0.013701383	0	0	0	0.002582933	0	0.016077456	0	0.233682633
GSM1539796_con	0	0.011271343	0	0.244512709	0.188264793	0	0	0	0.020237206	0	0.097813701	0.030560412	0.164603943	0.021148823	0	0	0	0.003011162	0	0.014718502	0	0.203857405
